id	chrom	start	stop	angsd_chrom	mh_label
scaff_group023	NW_026461640.1	1	68769	NW_026461640.1	23
scaff_group023	NW_026461641.1	1	68811	NW_026461641.1	23
scaff_group023	NW_026461642.1	1	73059	NW_026461642.1	23
scaff_group023	NW_026461645.1	1	17907	NW_026461645.1	23
scaff_group023	NW_026461646.1	1	60681	NW_026461646.1	23
scaff_group023	NW_026461647.1	1	59619	NW_026461647.1	23
scaff_group023	NW_026461648.1	1	54502	NW_026461648.1	23
scaff_group023	NW_026461649.1	1	73634	NW_026461649.1	23
scaff_group023	NW_026461650.1	1	64749	NW_026461650.1	23
scaff_group023	NW_026461651.1	1	72352	NW_026461651.1	23
scaff_group023	NW_026461652.1	1	59515	NW_026461652.1	23
scaff_group023	NW_026461653.1	1	70365	NW_026461653.1	23
scaff_group023	NW_026461654.1	1	69803	NW_026461654.1	23
scaff_group023	NW_026461656.1	1	74855	NW_026461656.1	23
scaff_group023	NW_026461657.1	1	67128	NW_026461657.1	23
scaff_group023	NW_026461658.1	1	47036	NW_026461658.1	23
scaff_group023	NW_026461659.1	1	66650	NW_026461659.1	23
scaff_group023	NW_026461660.1	1	60512	NW_026461660.1	23
scaff_group023	NW_026461661.1	1	71472	NW_026461661.1	23
scaff_group023	NW_026461662.1	1	65097	NW_026461662.1	23
scaff_group023	NW_026461663.1	1	64839	NW_026461663.1	23
scaff_group023	NW_026461664.1	1	64912	NW_026461664.1	23
scaff_group023	NW_026461665.1	1	64095	NW_026461665.1	23
scaff_group023	NW_026461667.1	1	69487	NW_026461667.1	23
scaff_group023	NW_026461668.1	1	48958	NW_026461668.1	23
scaff_group023	NW_026461669.1	1	62927	NW_026461669.1	23
scaff_group023	NW_026461670.1	1	67613	NW_026461670.1	23
scaff_group023	NW_026461671.1	1	64303	NW_026461671.1	23
scaff_group023	NW_026461672.1	1	62747	NW_026461672.1	23
scaff_group023	NW_026461673.1	1	61581	NW_026461673.1	23
scaff_group023	NW_026461674.1	1	59870	NW_026461674.1	23
scaff_group023	NW_026461675.1	1	43908	NW_026461675.1	23
scaff_group023	NW_026461676.1	1	65507	NW_026461676.1	23
scaff_group023	NW_026461678.1	1	71503	NW_026461678.1	23
scaff_group023	NW_026461679.1	1	66763	NW_026461679.1	23
scaff_group023	NW_026461680.1	1	65052	NW_026461680.1	23
scaff_group023	NW_026461681.1	1	62643	NW_026461681.1	23
scaff_group023	NW_026461682.1	1	19081	NW_026461682.1	23
scaff_group023	NW_026461683.1	1	74560	NW_026461683.1	23
scaff_group023	NW_026461684.1	1	75892	NW_026461684.1	23
scaff_group023	NW_026461685.1	1	67119	NW_026461685.1	23
scaff_group023	NW_026461686.1	1	78404	NW_026461686.1	23
scaff_group023	NW_026461687.1	1	63793	NW_026461687.1	23
scaff_group023	NW_026461689.1	1	67772	NW_026461689.1	23
scaff_group023	NW_026461690.1	1	74409	NW_026461690.1	23
scaff_group023	NW_026461691.1	1	68756	NW_026461691.1	23
scaff_group023	NW_026461692.1	1	44741	NW_026461692.1	23
scaff_group023	NW_026461693.1	1	68476	NW_026461693.1	23
scaff_group023	NW_026461694.1	1	69012	NW_026461694.1	23
scaff_group023	NW_026461695.1	1	64729	NW_026461695.1	23
scaff_group023	NW_026461696.1	1	71219	NW_026461696.1	23
scaff_group023	NW_026461697.1	1	25490	NW_026461697.1	23
scaff_group023	NW_026461698.1	1	64456	NW_026461698.1	23
scaff_group023	NW_026461700.1	1	70423	NW_026461700.1	23
scaff_group023	NW_026461701.1	1	80943	NW_026461701.1	23
scaff_group023	NW_026461702.1	1	15996	NW_026461702.1	23
scaff_group023	NW_026461703.1	1	71738	NW_026461703.1	23
scaff_group023	NW_026461704.1	1	76457	NW_026461704.1	23
scaff_group023	NW_026461705.1	1	24035	NW_026461705.1	23
scaff_group023	NW_026461706.1	1	77331	NW_026461706.1	23
scaff_group023	NW_026461707.1	1	69132	NW_026461707.1	23
scaff_group023	NW_026461708.1	1	68265	NW_026461708.1	23
scaff_group023	NW_026461709.1	1	65119	NW_026461709.1	23
scaff_group023	NW_026461711.1	1	26791	NW_026461711.1	23
scaff_group023	NW_026461712.1	1	77241	NW_026461712.1	23
scaff_group023	NW_026461713.1	1	69166	NW_026461713.1	23
scaff_group023	NW_026461714.1	1	67537	NW_026461714.1	23
scaff_group023	NW_026461715.1	1	63926	NW_026461715.1	23
scaff_group023	NW_026461716.1	1	65849	NW_026461716.1	23
scaff_group023	NW_026461717.1	1	71420	NW_026461717.1	23
scaff_group023	NW_026461722.1	1	72002	NW_026461722.1	23
scaff_group023	NW_026461723.1	1	62851	NW_026461723.1	23
scaff_group023	NW_026461725.1	1	82946	NW_026461725.1	23
scaff_group023	NW_026461726.1	1	71632	NW_026461726.1	23
scaff_group023	NW_026461727.1	1	67300	NW_026461727.1	23
scaff_group023	NW_026461728.1	1	80919	NW_026461728.1	23
scaff_group023	NW_026461729.1	1	68860	NW_026461729.1	23
scaff_group023	NW_026461730.1	1	70045	NW_026461730.1	23
scaff_group023	NW_026461731.1	1	28272	NW_026461731.1	23
scaff_group023	NW_026461733.1	1	75449	NW_026461733.1	23
scaff_group023	NW_026461734.1	1	84967	NW_026461734.1	23
scaff_group023	NW_026461735.1	1	62496	NW_026461735.1	23
scaff_group023	NW_026461736.1	1	62370	NW_026461736.1	23
scaff_group023	NW_026461737.1	1	72335	NW_026461737.1	23
scaff_group023	NW_026461738.1	1	60695	NW_026461738.1	23
scaff_group023	NW_026461739.1	1	11344	NW_026461739.1	23
scaff_group023	NW_026461740.1	1	70058	NW_026461740.1	23
scaff_group023	NW_026461741.1	1	66257	NW_026461741.1	23
scaff_group023	NW_026461742.1	1	60237	NW_026461742.1	23
scaff_group023	NW_026461744.1	1	45145	NW_026461744.1	23
scaff_group023	NW_026461745.1	1	77944	NW_026461745.1	23
scaff_group023	NW_026461746.1	1	67780	NW_026461746.1	23
scaff_group023	NW_026461747.1	1	77822	NW_026461747.1	23
scaff_group023	NW_026461748.1	1	73457	NW_026461748.1	23
scaff_group023	NW_026461749.1	1	64728	NW_026461749.1	23
scaff_group023	NW_026461750.1	1	55804	NW_026461750.1	23
scaff_group023	NW_026461751.1	1	58025	NW_026461751.1	23
scaff_group023	NW_026461752.1	1	22712	NW_026461752.1	23
scaff_group023	NW_026461753.1	1	61734	NW_026461753.1	23
scaff_group023	NW_026461756.1	1	62621	NW_026461756.1	23
scaff_group023	NW_026461757.1	1	53957	NW_026461757.1	23
scaff_group023	NW_026461758.1	1	53093	NW_026461758.1	23
scaff_group023	NW_026461759.1	1	69521	NW_026461759.1	23
scaff_group023	NW_026461760.1	1	69307	NW_026461760.1	23
scaff_group023	NW_026461761.1	1	66064	NW_026461761.1	23
scaff_group023	NW_026461762.1	1	67454	NW_026461762.1	23
scaff_group023	NW_026461763.1	1	60417	NW_026461763.1	23
scaff_group023	NW_026461764.1	1	68521	NW_026461764.1	23
scaff_group023	NW_026461765.1	1	75935	NW_026461765.1	23
scaff_group023	NW_026461766.1	1	56300	NW_026461766.1	23
scaff_group023	NW_026461767.1	1	72325	NW_026461767.1	23
scaff_group023	NW_026461768.1	1	53533	NW_026461768.1	23
scaff_group023	NW_026461769.1	1	72769	NW_026461769.1	23
scaff_group023	NW_026461770.1	1	70719	NW_026461770.1	23
scaff_group023	NW_026461771.1	1	65983	NW_026461771.1	23
scaff_group023	NW_026461772.1	1	71812	NW_026461772.1	23
scaff_group023	NW_026461773.1	1	59094	NW_026461773.1	23
scaff_group023	NW_026461774.1	1	56364	NW_026461774.1	23
scaff_group023	NW_026461775.1	1	73646	NW_026461775.1	23
scaff_group023	NW_026461777.1	1	37369	NW_026461777.1	23
scaff_group023	NW_026461778.1	1	67321	NW_026461778.1	23
scaff_group023	NW_026461779.1	1	73756	NW_026461779.1	23
scaff_group023	NW_026461780.1	1	26537	NW_026461780.1	23
scaff_group023	NW_026461781.1	1	23774	NW_026461781.1	23
scaff_group023	NW_026461782.1	1	77616	NW_026461782.1	23
scaff_group023	NW_026461783.1	1	80035	NW_026461783.1	23
scaff_group023	NW_026461784.1	1	25247	NW_026461784.1	23
scaff_group023	NW_026461785.1	1	65657	NW_026461785.1	23
scaff_group023	NW_026461786.1	1	68675	NW_026461786.1	23
scaff_group023	NW_026461789.1	1	71900	NW_026461789.1	23
scaff_group023	NW_026461790.1	1	67355	NW_026461790.1	23
scaff_group023	NW_026461791.1	1	86031	NW_026461791.1	23
scaff_group023	NW_026461792.1	1	70087	NW_026461792.1	23
scaff_group023	NW_026461793.1	1	83535	NW_026461793.1	23
scaff_group023	NW_026461794.1	1	71035	NW_026461794.1	23
scaff_group023	NW_026461795.1	1	67318	NW_026461795.1	23
scaff_group023	NW_026461796.1	1	71759	NW_026461796.1	23
scaff_group023	NW_026461797.1	1	74230	NW_026461797.1	23
scaff_group023	NW_026461799.1	1	74899	NW_026461799.1	23
scaff_group023	NW_026461800.1	1	74627	NW_026461800.1	23
scaff_group023	NW_026461801.1	1	67532	NW_026461801.1	23
scaff_group023	NW_026461802.1	1	73306	NW_026461802.1	23
scaff_group023	NW_026461803.1	1	65955	NW_026461803.1	23
scaff_group023	NW_026461804.1	1	61814	NW_026461804.1	23
scaff_group023	NW_026461805.1	1	67362	NW_026461805.1	23
scaff_group023	NW_026461806.1	1	68866	NW_026461806.1	23
scaff_group023	NW_026461807.1	1	10921	NW_026461807.1	23
scaff_group023	NW_026461808.1	1	76363	NW_026461808.1	23
scaff_group023	NW_026461811.1	1	67209	NW_026461811.1	23
scaff_group023	NW_026461812.1	1	68585	NW_026461812.1	23
scaff_group023	NW_026461813.1	1	59090	NW_026461813.1	23
scaff_group023	NW_026461814.1	1	53944	NW_026461814.1	23
scaff_group023	NW_026461815.1	1	71104	NW_026461815.1	23
scaff_group023	NW_026461816.1	1	64158	NW_026461816.1	23
scaff_group023	NW_026461818.1	1	60446	NW_026461818.1	23
scaff_group023	NW_026461819.1	1	67140	NW_026461819.1	23
scaff_group023	NW_026461821.1	1	69637	NW_026461821.1	23
scaff_group023	NW_026461822.1	1	65856	NW_026461822.1	23
scaff_group023	NW_026461823.1	1	71641	NW_026461823.1	23
scaff_group023	NW_026461824.1	1	43623	NW_026461824.1	23
scaff_group023	NW_026461825.1	1	77886	NW_026461825.1	23
scaff_group023	NW_026461826.1	1	64100	NW_026461826.1	23
scaff_group023	NW_026461827.1	1	79074	NW_026461827.1	23
scaff_group023	NW_026461828.1	1	36995	NW_026461828.1	23
scaff_group023	NW_026461829.1	1	67668	NW_026461829.1	23
scaff_group023	NW_026461830.1	1	70855	NW_026461830.1	23
scaff_group023	NW_026461832.1	1	62062	NW_026461832.1	23
scaff_group023	NW_026461833.1	1	71130	NW_026461833.1	23
scaff_group023	NW_026461834.1	1	64086	NW_026461834.1	23
scaff_group023	NW_026461835.1	1	59774	NW_026461835.1	23
scaff_group023	NW_026461836.1	1	52343	NW_026461836.1	23
scaff_group023	NW_026461837.1	1	67887	NW_026461837.1	23
scaff_group023	NW_026461838.1	1	44584	NW_026461838.1	23
scaff_group023	NW_026461839.1	1	75295	NW_026461839.1	23
scaff_group023	NW_026461840.1	1	41253	NW_026461840.1	23
scaff_group023	NW_026461841.1	1	65404	NW_026461841.1	23
scaff_group023	NW_026461844.1	1	78855	NW_026461844.1	23
scaff_group023	NW_026461845.1	1	58637	NW_026461845.1	23
scaff_group023	NW_026461846.1	1	81334	NW_026461846.1	23
scaff_group023	NW_026461848.1	1	67821	NW_026461848.1	23
scaff_group023	NW_026461849.1	1	77853	NW_026461849.1	23
scaff_group023	NW_026461850.1	1	16840	NW_026461850.1	23
scaff_group023	NW_026461852.1	1	67386	NW_026461852.1	23
scaff_group023	NW_026461853.1	1	82257	NW_026461853.1	23
scaff_group023	NW_026461855.1	1	70479	NW_026461855.1	23
scaff_group023	NW_026461856.1	1	12026	NW_026461856.1	23
scaff_group023	NW_026461857.1	1	67153	NW_026461857.1	23
scaff_group023	NW_026461859.1	1	62841	NW_026461859.1	23
scaff_group023	NW_026461860.1	1	60765	NW_026461860.1	23
scaff_group023	NW_026461861.1	1	34115	NW_026461861.1	23
scaff_group023	NW_026461862.1	1	10040	NW_026461862.1	23
scaff_group023	NW_026461865.1	1	81858	NW_026461865.1	23
scaff_group023	NW_026461866.1	1	73931	NW_026461866.1	23
scaff_group023	NW_026461867.1	1	74897	NW_026461867.1	23
scaff_group023	NW_026461868.1	1	40212	NW_026461868.1	23
scaff_group023	NW_026461869.1	1	69073	NW_026461869.1	23
scaff_group023	NW_026461870.1	1	67282	NW_026461870.1	23
scaff_group023	NW_026461871.1	1	64470	NW_026461871.1	23
scaff_group023	NW_026461872.1	1	71750	NW_026461872.1	23
scaff_group023	NW_026461873.1	1	37050	NW_026461873.1	23
scaff_group023	NW_026461874.1	1	35402	NW_026461874.1	23
scaff_group023	NW_026461876.1	1	71386	NW_026461876.1	23
scaff_group023	NW_026461877.1	1	69841	NW_026461877.1	23
scaff_group023	NW_026461878.1	1	68613	NW_026461878.1	23
scaff_group023	NW_026461879.1	1	30671	NW_026461879.1	23
scaff_group023	NW_026461880.1	1	61684	NW_026461880.1	23
scaff_group023	NW_026461881.1	1	67567	NW_026461881.1	23
scaff_group023	NW_026461882.1	1	86664	NW_026461882.1	23
scaff_group023	NW_026461883.1	1	30316	NW_026461883.1	23
scaff_group023	NW_026461884.1	1	35412	NW_026461884.1	23
scaff_group023	NW_026461885.1	1	69106	NW_026461885.1	23
scaff_group023	NW_026461887.1	1	74991	NW_026461887.1	23
scaff_group023	NW_026461888.1	1	44653	NW_026461888.1	23
scaff_group023	NW_026461889.1	1	52811	NW_026461889.1	23
scaff_group023	NW_026461890.1	1	47928	NW_026461890.1	23
scaff_group023	NW_026461891.1	1	64131	NW_026461891.1	23
scaff_group023	NW_026461892.1	1	52529	NW_026461892.1	23
scaff_group023	NW_026461893.1	1	67553	NW_026461893.1	23
scaff_group023	NW_026461894.1	1	70459	NW_026461894.1	23
scaff_group023	NW_026461895.1	1	70412	NW_026461895.1	23
scaff_group023	NW_026461896.1	1	51702	NW_026461896.1	23
scaff_group023	NW_026461899.1	1	46070	NW_026461899.1	23
scaff_group023	NW_026461900.1	1	55240	NW_026461900.1	23
scaff_group023	NW_026461901.1	1	16275	NW_026461901.1	23
scaff_group023	NW_026461902.1	1	69499	NW_026461902.1	23
scaff_group023	NW_026461903.1	1	73403	NW_026461903.1	23
scaff_group023	NW_026461904.1	1	81209	NW_026461904.1	23
scaff_group023	NW_026461906.1	1	64506	NW_026461906.1	23
scaff_group023	NW_026461907.1	1	67136	NW_026461907.1	23
scaff_group023	NW_026461909.1	1	60633	NW_026461909.1	23
scaff_group023	NW_026461910.1	1	54550	NW_026461910.1	23
scaff_group023	NW_026461911.1	1	25997	NW_026461911.1	23
scaff_group023	NW_026461913.1	1	67429	NW_026461913.1	23
scaff_group023	NW_026461914.1	1	61718	NW_026461914.1	23
scaff_group023	NW_026461915.1	1	51485	NW_026461915.1	23
scaff_group023	NW_026461916.1	1	67511	NW_026461916.1	23
scaff_group023	NW_026461917.1	1	55991	NW_026461917.1	23
scaff_group023	NW_026461918.1	1	63126	NW_026461918.1	23
scaff_group023	NW_026461920.1	1	62964	NW_026461920.1	23
scaff_group023	NW_026461922.1	1	89088	NW_026461922.1	23
scaff_group023	NW_026461923.1	1	70497	NW_026461923.1	23
scaff_group023	NW_026461924.1	1	67197	NW_026461924.1	23
scaff_group023	NW_026461925.1	1	73112	NW_026461925.1	23
scaff_group023	NW_026461926.1	1	12628	NW_026461926.1	23
scaff_group023	NW_026461927.1	1	73517	NW_026461927.1	23
scaff_group023	NW_026461928.1	1	67030	NW_026461928.1	23
scaff_group023	NW_026461929.1	1	79492	NW_026461929.1	23
scaff_group023	NW_026461931.1	1	60941	NW_026461931.1	23
scaff_group023	NW_026461932.1	1	76411	NW_026461932.1	23
scaff_group023	NW_026461933.1	1	65766	NW_026461933.1	23
scaff_group023	NW_026461935.1	1	77357	NW_026461935.1	23
scaff_group023	NW_026461936.1	1	74959	NW_026461936.1	23
scaff_group023	NW_026461937.1	1	68851	NW_026461937.1	23
scaff_group023	NW_026461939.1	1	37413	NW_026461939.1	23
scaff_group023	NW_026461940.1	1	74292	NW_026461940.1	23
scaff_group023	NW_026461942.1	1	50419	NW_026461942.1	23
scaff_group023	NW_026461943.1	1	62737	NW_026461943.1	23
scaff_group023	NW_026461944.1	1	23803	NW_026461944.1	23
scaff_group023	NW_026461945.1	1	66442	NW_026461945.1	23
scaff_group023	NW_026461946.1	1	76118	NW_026461946.1	23
scaff_group023	NW_026461947.1	1	26343	NW_026461947.1	23
scaff_group023	NW_026461948.1	1	61322	NW_026461948.1	23
scaff_group023	NW_026461949.1	1	71504	NW_026461949.1	23
scaff_group023	NW_026461950.1	1	66934	NW_026461950.1	23
scaff_group023	NW_026461951.1	1	20074	NW_026461951.1	23
scaff_group023	NW_026461953.1	1	66382	NW_026461953.1	23
scaff_group023	NW_026461954.1	1	23473	NW_026461954.1	23
scaff_group023	NW_026461955.1	1	68716	NW_026461955.1	23
scaff_group023	NW_026461956.1	1	71182	NW_026461956.1	23
scaff_group023	NW_026461957.1	1	68418	NW_026461957.1	23
scaff_group023	NW_026461958.1	1	76246	NW_026461958.1	23
scaff_group023	NW_026461959.1	1	74113	NW_026461959.1	23
scaff_group023	NW_026461960.1	1	67161	NW_026461960.1	23
scaff_group023	NW_026461961.1	1	66910	NW_026461961.1	23
scaff_group023	NW_026461962.1	1	70779	NW_026461962.1	23
scaff_group023	NW_026461964.1	1	67538	NW_026461964.1	23
scaff_group023	NW_026461965.1	1	22997	NW_026461965.1	23
scaff_group023	NW_026461966.1	1	72796	NW_026461966.1	23
scaff_group023	NW_026461967.1	1	69311	NW_026461967.1	23
scaff_group023	NW_026461968.1	1	19054	NW_026461968.1	23
scaff_group023	NW_026461969.1	1	68740	NW_026461969.1	23
scaff_group023	NW_026461970.1	1	71980	NW_026461970.1	23
scaff_group023	NW_026461971.1	1	78785	NW_026461971.1	23
scaff_group023	NW_026461972.1	1	70727	NW_026461972.1	23
scaff_group023	NW_026461973.1	1	60404	NW_026461973.1	23
scaff_group023	NW_026461976.1	1	26083	NW_026461976.1	23
scaff_group023	NW_026461977.1	1	66023	NW_026461977.1	23
scaff_group023	NW_026461978.1	1	62438	NW_026461978.1	23
scaff_group023	NW_026461979.1	1	75650	NW_026461979.1	23
scaff_group023	NW_026461980.1	1	65126	NW_026461980.1	23
scaff_group023	NW_026461981.1	1	60574	NW_026461981.1	23
scaff_group023	NW_026461983.1	1	71556	NW_026461983.1	23
scaff_group023	NW_026461984.1	1	89582	NW_026461984.1	23
scaff_group023	NW_026461985.1	1	59831	NW_026461985.1	23
scaff_group023	NW_026461987.1	1	33272	NW_026461987.1	23
scaff_group023	NW_026461988.1	1	65118	NW_026461988.1	23
scaff_group023	NW_026461989.1	1	18796	NW_026461989.1	23
scaff_group023	NW_026461990.1	1	69805	NW_026461990.1	23
scaff_group023	NW_026461991.1	1	71467	NW_026461991.1	23
scaff_group023	NW_026461993.1	1	71353	NW_026461993.1	23
scaff_group023	NW_026461994.1	1	67740	NW_026461994.1	23
scaff_group023	NW_026461995.1	1	73850	NW_026461995.1	23
scaff_group023	NW_026461996.1	1	66568	NW_026461996.1	23
scaff_group023	NW_026461998.1	1	13520	NW_026461998.1	23
scaff_group023	NW_026461999.1	1	14353	NW_026461999.1	23
scaff_group023	NW_026462000.1	1	72174	NW_026462000.1	23
scaff_group023	NW_026462001.1	1	79131	NW_026462001.1	23
scaff_group023	NW_026462002.1	1	32536	NW_026462002.1	23
scaff_group023	NW_026462003.1	1	70092	NW_026462003.1	23
scaff_group023	NW_026462004.1	1	63329	NW_026462004.1	23
scaff_group023	NW_026462005.1	1	62654	NW_026462005.1	23
scaff_group023	NW_026462006.1	1	69029	NW_026462006.1	23
scaff_group023	NW_026462007.1	1	67311	NW_026462007.1	23
scaff_group023	NW_026462008.1	1	11698	NW_026462008.1	23
scaff_group023	NW_026462009.1	1	65865	NW_026462009.1	23
scaff_group023	NW_026462010.1	1	81528	NW_026462010.1	23
scaff_group023	NW_026462011.1	1	65608	NW_026462011.1	23
scaff_group023	NW_026462012.1	1	77565	NW_026462012.1	23
scaff_group023	NW_026462013.1	1	74731	NW_026462013.1	23
scaff_group023	NW_026462014.1	1	62887	NW_026462014.1	23
scaff_group023	NW_026462015.1	1	71933	NW_026462015.1	23
scaff_group023	NW_026462016.1	1	63311	NW_026462016.1	23
scaff_group023	NW_026462017.1	1	68249	NW_026462017.1	23
scaff_group023	NW_026462019.1	1	69246	NW_026462019.1	23
scaff_group023	NW_026462020.1	1	71658	NW_026462020.1	23
scaff_group023	NW_026462021.1	1	39499	NW_026462021.1	23
scaff_group023	NW_026462022.1	1	73835	NW_026462022.1	23
scaff_group023	NW_026462023.1	1	75370	NW_026462023.1	23
scaff_group023	NW_026462024.1	1	67811	NW_026462024.1	23
scaff_group023	NW_026462025.1	1	66668	NW_026462025.1	23
scaff_group023	NW_026462026.1	1	54966	NW_026462026.1	23
scaff_group023	NW_026462027.1	1	72339	NW_026462027.1	23
scaff_group023	NW_026462028.1	1	74796	NW_026462028.1	23
scaff_group023	NW_026462030.1	1	74647	NW_026462030.1	23
scaff_group023	NW_026462031.1	1	69719	NW_026462031.1	23
scaff_group023	NW_026462032.1	1	76375	NW_026462032.1	23
scaff_group023	NW_026462033.1	1	73436	NW_026462033.1	23
scaff_group023	NW_026462034.1	1	76247	NW_026462034.1	23
scaff_group023	NW_026462035.1	1	74728	NW_026462035.1	23
scaff_group023	NW_026462036.1	1	63970	NW_026462036.1	23
scaff_group023	NW_026462037.1	1	70770	NW_026462037.1	23
scaff_group023	NW_026462038.1	1	78281	NW_026462038.1	23
scaff_group023	NW_026462039.1	1	72171	NW_026462039.1	23
scaff_group023	NW_026462041.1	1	69239	NW_026462041.1	23
scaff_group023	NW_026462042.1	1	66328	NW_026462042.1	23
scaff_group023	NW_026462043.1	1	67918	NW_026462043.1	23
scaff_group023	NW_026462044.1	1	73372	NW_026462044.1	23
scaff_group023	NW_026462045.1	1	73512	NW_026462045.1	23
scaff_group023	NW_026462046.1	1	68843	NW_026462046.1	23
scaff_group023	NW_026462047.1	1	70825	NW_026462047.1	23
scaff_group023	NW_026462048.1	1	18827	NW_026462048.1	23
scaff_group023	NW_026462049.1	1	62748	NW_026462049.1	23
scaff_group023	NW_026462052.1	1	10178	NW_026462052.1	23
scaff_group023	NW_026462053.1	1	67357	NW_026462053.1	23
scaff_group023	NW_026462054.1	1	74678	NW_026462054.1	23
scaff_group023	NW_026462055.1	1	65615	NW_026462055.1	23
scaff_group023	NW_026462056.1	1	73454	NW_026462056.1	23
scaff_group023	NW_026462057.1	1	56122	NW_026462057.1	23
scaff_group023	NW_026462058.1	1	59630	NW_026462058.1	23
scaff_group023	NW_026462059.1	1	72768	NW_026462059.1	23
scaff_group023	NW_026462060.1	1	72595	NW_026462060.1	23
scaff_group023	NW_026462061.1	1	70543	NW_026462061.1	23
scaff_group023	NW_026462063.1	1	74116	NW_026462063.1	23
scaff_group023	NW_026462065.1	1	81026	NW_026462065.1	23
scaff_group023	NW_026462066.1	1	63448	NW_026462066.1	23
scaff_group023	NW_026462067.1	1	21658	NW_026462067.1	23
scaff_group023	NW_026462068.1	1	73853	NW_026462068.1	23
scaff_group023	NW_026462069.1	1	75030	NW_026462069.1	23
scaff_group023	NW_026462070.1	1	60910	NW_026462070.1	23
scaff_group023	NW_026462071.1	1	66581	NW_026462071.1	23
scaff_group023	NW_026462072.1	1	77033	NW_026462072.1	23
scaff_group023	NW_026462074.1	1	67734	NW_026462074.1	23
scaff_group023	NW_026462075.1	1	57692	NW_026462075.1	23
scaff_group023	NW_026462076.1	1	65601	NW_026462076.1	23
scaff_group023	NW_026462077.1	1	84820	NW_026462077.1	23
scaff_group023	NW_026462078.1	1	66619	NW_026462078.1	23
scaff_group023	NW_026462079.1	1	63687	NW_026462079.1	23
scaff_group023	NW_026462080.1	1	71040	NW_026462080.1	23
scaff_group023	NW_026462081.1	1	65670	NW_026462081.1	23
scaff_group023	NW_026462082.1	1	62802	NW_026462082.1	23
scaff_group023	NW_026462083.1	1	65200	NW_026462083.1	23
scaff_group023	NW_026462086.1	1	69891	NW_026462086.1	23
scaff_group023	NW_026462087.1	1	70196	NW_026462087.1	23
scaff_group023	NW_026462088.1	1	69335	NW_026462088.1	23
scaff_group023	NW_026462089.1	1	81370	NW_026462089.1	23
scaff_group023	NW_026462090.1	1	71393	NW_026462090.1	23
scaff_group023	NW_026462091.1	1	16729	NW_026462091.1	23
scaff_group023	NW_026462092.1	1	78762	NW_026462092.1	23
scaff_group023	NW_026462093.1	1	73451	NW_026462093.1	23
scaff_group023	NW_026462094.1	1	71572	NW_026462094.1	23
scaff_group023	NW_026462095.1	1	76209	NW_026462095.1	23
scaff_group023	NW_026462097.1	1	64580	NW_026462097.1	23
scaff_group023	NW_026462098.1	1	75741	NW_026462098.1	23
scaff_group023	NW_026462099.1	1	78669	NW_026462099.1	23
scaff_group023	NW_026462100.1	1	69841	NW_026462100.1	23
scaff_group023	NW_026462101.1	1	68586	NW_026462101.1	23
scaff_group023	NW_026462102.1	1	75264	NW_026462102.1	23
scaff_group023	NW_026462103.1	1	77622	NW_026462103.1	23
scaff_group023	NW_026462104.1	1	83914	NW_026462104.1	23
scaff_group023	NW_026462105.1	1	66467	NW_026462105.1	23
scaff_group023	NW_026462106.1	1	68536	NW_026462106.1	23
scaff_group023	NW_026462108.1	1	71765	NW_026462108.1	23
scaff_group023	NW_026462109.1	1	70345	NW_026462109.1	23
scaff_group023	NW_026462110.1	1	68655	NW_026462110.1	23
scaff_group023	NW_026462111.1	1	67417	NW_026462111.1	23
scaff_group023	NW_026462112.1	1	67800	NW_026462112.1	23
scaff_group023	NW_026462113.1	1	78369	NW_026462113.1	23
scaff_group023	NW_026462114.1	1	66607	NW_026462114.1	23
scaff_group023	NW_026462115.1	1	77208	NW_026462115.1	23
scaff_group023	NW_026462116.1	1	73121	NW_026462116.1	23
scaff_group023	NW_026462117.1	1	85844	NW_026462117.1	23
scaff_group023	NW_026462118.1	1	72037	NW_026462118.1	23
scaff_group023	NW_026462119.1	1	73142	NW_026462119.1	23
scaff_group023	NW_026462120.1	1	70342	NW_026462120.1	23
scaff_group023	NW_026462121.1	1	68588	NW_026462121.1	23
scaff_group023	NW_026462122.1	1	59747	NW_026462122.1	23
scaff_group023	NW_026462123.1	1	25151	NW_026462123.1	23
scaff_group023	NW_026462124.1	1	60703	NW_026462124.1	23
scaff_group023	NW_026462125.1	1	67271	NW_026462125.1	23
scaff_group023	NW_026462126.1	1	77251	NW_026462126.1	23
scaff_group023	NW_026462127.1	1	70851	NW_026462127.1	23
scaff_group023	NW_026462129.1	1	76283	NW_026462129.1	23
scaff_group023	NW_026462130.1	1	65238	NW_026462130.1	23
scaff_group023	NW_026462131.1	1	58683	NW_026462131.1	23
scaff_group023	NW_026462132.1	1	50176	NW_026462132.1	23
scaff_group023	NW_026462133.1	1	56537	NW_026462133.1	23
scaff_group023	NW_026462134.1	1	22672	NW_026462134.1	23
scaff_group023	NW_026462135.1	1	17234	NW_026462135.1	23
scaff_group023	NW_026462136.1	1	22259	NW_026462136.1	23
scaff_group023	NW_026462137.1	1	19315	NW_026462137.1	23
scaff_group023	NW_026462138.1	1	20202	NW_026462138.1	23
scaff_group023	NW_026462140.1	1	11907	NW_026462140.1	23
scaff_group023	NW_026462141.1	1	27657	NW_026462141.1	23
scaff_group023	NW_026462142.1	1	12391	NW_026462142.1	23
scaff_group023	NW_026462143.1	1	15888	NW_026462143.1	23
scaff_group023	NW_026462144.1	1	14091	NW_026462144.1	23
